timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761130030050,OFFLINE,N/A,N/A,0
1761129957584,OFFLINE,N/A,N/A,0
1761129884653,OFFLINE,N/A,N/A,0
1761129812430,OFFLINE,N/A,N/A,0
1761129739754,OFFLINE,N/A,N/A,0
1761129666059,OFFLINE,N/A,N/A,0
1761129592393,OFFLINE,N/A,N/A,0
1761129518586,OFFLINE,N/A,N/A,0
1761129445965,OFFLINE,N/A,N/A,0
1761129374172,OFFLINE,N/A,N/A,0
1761129301393,OFFLINE,N/A,N/A,0
1761129229989,OFFLINE,N/A,N/A,0
1761129156339,OFFLINE,N/A,N/A,0
1761129082955,OFFLINE,N/A,N/A,0
1761129009968,OFFLINE,N/A,N/A,0
1761128938129,OFFLINE,N/A,N/A,0
1761128865195,OFFLINE,N/A,N/A,0
1761128794606,OFFLINE,N/A,N/A,0
1761128726518,OFFLINE,N/A,N/A,0
1761128570333,OFFLINE,N/A,N/A,0
1761128463558,OFFLINE,N/A,N/A,0
1761128383366,OFFLINE,N/A,N/A,0
1761128305741,OFFLINE,N/A,N/A,0
1761128232797,OFFLINE,N/A,N/A,0
1761128159662,OFFLINE,N/A,N/A,0
1761128086995,OFFLINE,N/A,N/A,0
1761128013481,OFFLINE,N/A,N/A,0
1761127940652,OFFLINE,N/A,N/A,0
1761127867969,OFFLINE,N/A,N/A,0
1761127795356,OFFLINE,N/A,N/A,0
1761127722557,OFFLINE,N/A,N/A,0
1761127651122,OFFLINE,N/A,N/A,0
1761127578367,OFFLINE,N/A,N/A,0
1761127504753,OFFLINE,N/A,N/A,0
1761127432048,OFFLINE,N/A,N/A,0
1761127359374,OFFLINE,N/A,N/A,0
1761127285651,OFFLINE,N/A,N/A,0
1761127211697,OFFLINE,N/A,N/A,0
1761127139067,OFFLINE,N/A,N/A,0
1761127067109,OFFLINE,N/A,N/A,0
1761126994076,OFFLINE,N/A,N/A,0
1761126921492,OFFLINE,N/A,N/A,0
1761126849903,OFFLINE,N/A,N/A,0
1761126777079,OFFLINE,N/A,N/A,0
1761126703550,OFFLINE,N/A,N/A,0
1761126630686,OFFLINE,N/A,N/A,0
1761126556967,OFFLINE,N/A,N/A,0
1761126483311,OFFLINE,N/A,N/A,0
1761126411518,OFFLINE,N/A,N/A,0
1761126339936,OFFLINE,N/A,N/A,0
