timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761120048796,OFFLINE,N/A,N/A,0
1761119975917,OFFLINE,N/A,N/A,0
1761119903192,OFFLINE,N/A,N/A,0
1761119833837,OFFLINE,N/A,N/A,0
1761119767521,OFFLINE,N/A,N/A,0
1761119695675,OFFLINE,N/A,N/A,0
1761119623033,OFFLINE,N/A,N/A,0
1761119549711,OFFLINE,N/A,N/A,0
1761119477900,OFFLINE,N/A,N/A,0
1761119405325,OFFLINE,N/A,N/A,0
1761119332678,OFFLINE,N/A,N/A,0
1761119259811,OFFLINE,N/A,N/A,0
1761119187194,OFFLINE,N/A,N/A,0
1761119113676,OFFLINE,N/A,N/A,0
1761119039851,OFFLINE,N/A,N/A,0
1761118967247,OFFLINE,N/A,N/A,0
1761118893637,OFFLINE,N/A,N/A,0
1761118820711,OFFLINE,N/A,N/A,0
1761118748227,OFFLINE,N/A,N/A,0
1761118675429,OFFLINE,N/A,N/A,0
1761118602817,OFFLINE,N/A,N/A,0
1761118529073,OFFLINE,N/A,N/A,0
1761118456426,OFFLINE,N/A,N/A,0
1761118382732,OFFLINE,N/A,N/A,0
1761118310874,OFFLINE,N/A,N/A,0
1761118238009,OFFLINE,N/A,N/A,0
1761118165346,OFFLINE,N/A,N/A,0
1761118092926,OFFLINE,N/A,N/A,0
1761118020042,OFFLINE,N/A,N/A,0
1761117947425,OFFLINE,N/A,N/A,0
1761117875770,OFFLINE,N/A,N/A,0
1761117803047,OFFLINE,N/A,N/A,0
1761117730115,OFFLINE,N/A,N/A,0
1761117657130,OFFLINE,N/A,N/A,0
1761117584631,OFFLINE,N/A,N/A,0
1761117510953,OFFLINE,N/A,N/A,0
1761117438312,OFFLINE,N/A,N/A,0
1761117365299,OFFLINE,N/A,N/A,0
1761117292465,OFFLINE,N/A,N/A,0
1761117219044,OFFLINE,N/A,N/A,0
1761117147382,OFFLINE,N/A,N/A,0
1761117074989,OFFLINE,N/A,N/A,0
1761117002385,OFFLINE,N/A,N/A,0
1761116929367,OFFLINE,N/A,N/A,0
1761116855845,OFFLINE,N/A,N/A,0
1761116783231,OFFLINE,N/A,N/A,0
1761116710311,OFFLINE,N/A,N/A,0
1761116638729,OFFLINE,N/A,N/A,0
1761116566139,OFFLINE,N/A,N/A,0
1761116492533,OFFLINE,N/A,N/A,0
1761116418890,OFFLINE,N/A,N/A,0
1761116344985,OFFLINE,N/A,N/A,0
1761116272365,OFFLINE,N/A,N/A,0
1761116199964,OFFLINE,N/A,N/A,0
1761116127150,OFFLINE,N/A,N/A,0
1761116054448,OFFLINE,N/A,N/A,0
1761115982630,OFFLINE,N/A,N/A,0
1761115910995,OFFLINE,N/A,N/A,0
1761115838288,OFFLINE,N/A,N/A,0
1761115765565,OFFLINE,N/A,N/A,0
1761115693135,OFFLINE,N/A,N/A,0
1761115619371,OFFLINE,N/A,N/A,0
1761115546756,OFFLINE,N/A,N/A,0
1761115474158,OFFLINE,N/A,N/A,0
1761115402681,OFFLINE,N/A,N/A,0
1761115329905,OFFLINE,N/A,N/A,0
